Category,Location,Keyword,Name,URL
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh","HÀ NỘI QUÁN - Phở Gà, Bún Thang","https://www.google.com/maps/place/H%C3%80+N%E1%BB%98I+QU%C3%81N+-+Ph%E1%BB%9F+G%C3%A0,+B%C3%BAn+Thang/data=!4m7!3m6!1s0x31752f44481954d9:0xeffc8c3076365853!8m2!3d10.7671486!4d106.6942912!16s%2Fg%2F11pz8l9t34!19sChIJ2VQZSEQvdTERU1g2djCM_O8?authuser=0&hl=en&rclk=1"
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Quán Phở Trang,https://www.google.com/maps/place/Qu%C3%A1n+Ph%E1%BB%9F+Trang/data=!4m7!3m6!1s0x317528b4e93a7bb3:0xc27274f7935ff9cd!8m2!3d10.7889426!4d106.7033079!16s%2Fg%2F11b6dct4pw!19sChIJs3s66bQodTERzflfk_d0csI?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Phở Hiền,https://www.google.com/maps/place/Ph%E1%BB%9F+Hi%E1%BB%81n/data=!4m7!3m6!1s0x31752f33105110ff:0x26c380276febee53!8m2!3d10.7623266!4d106.6889386!16s%2Fg%2F11g4hqcwmk!19sChIJ_xBREDMvdTERU-7rbyeAwyY?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Phở Hồng,https://www.google.com/maps/place/Ph%E1%BB%9F+H%E1%BB%93ng/data=!4m7!3m6!1s0x3175292c730f27e3:0xdc2b5e1aaeff2993!8m2!3d10.7918964!4d106.7007846!16s%2Fg%2F11vf6xvv4f!19sChIJ4ycPcywpdTERkyn_rhpeK9w?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Phở gà bún thang Bảo Vân,https://www.google.com/maps/place/Ph%E1%BB%9F+g%C3%A0+b%C3%BAn+thang+B%E1%BA%A3o+V%C3%A2n/data=!4m7!3m6!1s0x317529000dd8eb49:0x4916c157f1606967!8m2!3d10.7916339!4d106.6893735!16s%2Fg%2F11y5jbt3bq!19sChIJSevYDQApdTERZ2lg8VfBFkk?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Phở Việt Nam,https://www.google.com/maps/place/Ph%E1%BB%9F+Vi%E1%BB%87t+Nam/data=!4m7!3m6!1s0x31752f22105e19b3:0x80627d765acbf473!8m2!3d10.7881865!4d106.6885695!16s%2Fg%2F11l9870tz8!19sChIJsxleECIvdTERc_TLWnZ9YoA?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Phở Tiên,https://www.google.com/maps/place/Ph%C6%A1%CC%89+Ti%C3%AAn/data=!4m7!3m6!1s0x31752f54c36c563b:0xd225d8263b099970!8m2!3d10.7721156!4d106.7040722!16s%2Fg%2F11j84x6v34!19sChIJO1Zsw1QvdTERcJkJOybYJdI?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Quán Phở Lộc 74,https://www.google.com/maps/place/Qu%C3%A1n+Ph%E1%BB%9F+L%E1%BB%99c+74/data=!4m7!3m6!1s0x317528cae80d400d:0x4574b1f53bfee4d1!8m2!3d10.7907281!4d106.6975876!16s%2Fg%2F11h6gbq95w!19sChIJDUAN6MoodTER0eT-O_WxdEU?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Phở - Bò Kho Chị Tươi,https://www.google.com/maps/place/Ph%E1%BB%9F+-+B%C3%B2+Kho+Ch%E1%BB%8B+T%C6%B0%C6%A1i/data=!4m7!3m6!1s0x31752f11a93a0c5b:0xb25a795ee6fc574d!8m2!3d10.7593082!4d106.6915581!16s%2Fg%2F11gfhd2vz7!19sChIJWww6qREvdTERTVf85l55WrI?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Phở 114,https://www.google.com/maps/place/Ph%C6%A1%CC%89+114/data=!4m7!3m6!1s0x31752f142c07ed93:0x5d21587d6e24d77e!8m2!3d10.7646749!4d106.6943595!16s%2Fg%2F11g8kshyzv!19sChIJk-0HLBQvdTERftckbn1YIV0?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Quán Bụi Central,https://www.google.com/maps/place/Qu%C3%A1n+B%E1%BB%A5i+Central/data=!4m7!3m6!1s0x31752f7e2a4017ad:0x6fc74e1815396f92!8m2!3d10.7808287!4d106.7063711!16s%2Fg%2F11srczr3z8!19sChIJrRdAKn4vdTERkm85FRhOx28?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Bếp Mẹ Ỉn - Vietnamese Restaurant,https://www.google.com/maps/place/B%E1%BA%BFp+M%E1%BA%B9+%E1%BB%88n+-+Vietnamese+Restaurant/data=!4m7!3m6!1s0x31752f38c6940c73:0x45638362bccc0517!8m2!3d10.7738567!4d106.6980798!16s%2Fg%2F11bzx1njh0!19sChIJcwyUxjgvdTERFwXMvGKDY0U?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",MANA Station,https://www.google.com/maps/place/MANA+Station/data=!4m7!3m6!1s0x31752fd3bea193bb:0x725fbe1807742206!8m2!3d10.7766958!4d106.704838!16s%2Fg%2F11thkdrbm0!19sChIJu5OhvtMvdTERBiJ0Bxi-X3I?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Miến gà Sơn Nga,https://www.google.com/maps/place/Mi%E1%BA%BFn+g%C3%A0+S%C6%A1n+Nga/data=!4m7!3m6!1s0x317528b54fb5699d:0xab3e5fc2c5b6d122!8m2!3d10.7899983!4d106.7007629!16s%2Fg%2F1vhlvnwp!19sChIJnWm1T7UodTERItG2xcJfPqs?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Sen Đại Việt Restaurant - Seafood - Phở,https://www.google.com/maps/place/Sen+%C4%90%E1%BA%A1i+Vi%E1%BB%87t+Restaurant+-+Seafood+-+Ph%E1%BB%9F/data=!4m7!3m6!1s0x31752f686595e6bb:0xde6f2bac97883a00!8m2!3d10.7660518!4d106.6910226!16s%2Fg%2F11ty6yt44n!19sChIJu-aVZWgvdTERADqIl6wrb94?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Quán Phở Hương Bình,https://www.google.com/maps/place/Qu%C3%A1n+Ph%E1%BB%9F+H%C6%B0%C6%A1ng+B%C3%ACnh/data=!4m7!3m6!1s0x31752f330041db69:0x84e73f8e9f607fd1!8m2!3d10.7871062!4d106.691036!16s%2Fg%2F1thv_ng8!19sChIJadtBADMvdTER0X9gn44_54Q?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Phở Một Đô,https://www.google.com/maps/place/Ph%E1%BB%9F+M%E1%BB%99t+%C4%90%C3%B4/data=!4m7!3m6!1s0x317528b29eca2503:0x49be6679c55afa5a!8m2!3d10.790043!4d106.7113245!16s%2Fg%2F11b6qcxmqd!19sChIJAyXKnrIodTERWvpaxXlmvkk?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Phở-Bột chiên Đào,https://www.google.com/maps/place/Ph%E1%BB%9F-B%E1%BB%99t+chi%C3%AAn+%C4%90%C3%A0o/data=!4m7!3m6!1s0x31752fa831458ab3:0x9876c4f672230f5f!8m2!3d10.7605888!4d106.7083066!16s%2Fg%2F11sb9crb7m!19sChIJs4pFMagvdTERXw8jcvbEdpg?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Bún Riêu cua ốc Phan Rang,https://www.google.com/maps/place/B%C3%BAn+Ri%C3%AAu+cua+%E1%BB%91c+Phan+Rang/data=!4m7!3m6!1s0x31752f253b3b8303:0x4528b0cd94977851!8m2!3d10.7689839!4d106.6991841!16s%2Fg%2F11s7ystdhl!19sChIJA4M7OyUvdTERUXiXlM2wKEU?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Quán Ăn Thanh Bình,https://www.google.com/maps/place/Qu%C3%A1n+%C4%82n+Thanh+B%C3%ACnh/data=!4m7!3m6!1s0x31752f894dc5d495:0xf4edcd7c4546969f!8m2!3d10.7736068!4d106.6981203!16s%2Fg%2F11pb_3j7nh!19sChIJldTFTYkvdTERn5ZGRXzN7fQ?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Pho Anh,https://www.google.com/maps/place/Pho+Anh/data=!4m7!3m6!1s0x31752f2ea62caac1:0xf7d8b7b743c07a5d!8m2!3d10.7844559!4d106.6828148!16s%2Fg%2F1tgw7dlg!19sChIJwaospi4vdTERXXrAQ7e32Pc?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Bò Kho Cô Mai Since 1984 - Chi nhánh Hồ Tùng Mậu (Đối diện Bitexco),https://www.google.com/maps/place/B%C3%B2+Kho+C%C3%B4+Mai+Since+1984+-+Chi+nh%C3%A1nh+H%E1%BB%93+T%C3%B9ng+M%E1%BA%ADu+%28%C4%90%E1%BB%91i+di%E1%BB%87n+Bitexco%29/data=!4m7!3m6!1s0x31752fc2f65117eb:0xe2eda60a86f2bb39!8m2!3d10.7719649!4d106.7037412!16s%2Fg%2F11k1b6csb1!19sChIJ6xdR9sIvdTERObvyhgqm7eI?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Phở Trang Lê Quốc Hưng,https://www.google.com/maps/place/Ph%E1%BB%9F+Trang+L%C3%AA+Qu%E1%BB%91c+H%C6%B0ng/data=!4m7!3m6!1s0x31752f7a5547fa47:0xc852e3a8d15f9395!8m2!3d10.7654241!4d106.7029064!16s%2Fg%2F11qp3sjc5g!19sChIJR_pHVXovdTERlZNf0ajjUsg?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Pho nho,https://www.google.com/maps/place/Pho+nho/data=!4m7!3m6!1s0x31752ff922a1dfcd:0x427c8ec3c6637489!8m2!3d10.7719844!4d106.7036582!16s%2Fg%2F11j7cw2lyv!19sChIJzd-hIvkvdTERiXRjxsOOfEI?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",PHỞ 24 - LÊ THÁNH TÔN,https://www.google.com/maps/place/PH%E1%BB%9E+24+-+L%C3%8A+TH%C3%81NH+T%C3%94N/data=!4m7!3m6!1s0x31752f88d577c01b:0xcce32204aee8bf29!8m2!3d10.7801754!4d106.7044629!16s%2Fg%2F11lgwbf7xr!19sChIJG8B31YgvdTERKb_orgQi48w?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Bánh Bèo Chợ Bến Thành,https://www.google.com/maps/place/B%C3%A1nh+B%C3%A8o+Ch%E1%BB%A3+B%E1%BA%BFn+Th%C3%A0nh/data=!4m7!3m6!1s0x31752f38cb8ccbd1:0x3acb17f2357cda24!8m2!3d10.7726528!4d106.6975357!16s%2Fg%2F11hb49v8mj!19sChIJ0cuMyzgvdTERJNp8NfIXyzo?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Phở 2N - Bò Wagyu,https://www.google.com/maps/place/Ph%E1%BB%9F+2N+-+B%C3%B2+Wagyu/data=!4m7!3m6!1s0x31752f005063fde3:0x86e9e04421739e35!8m2!3d10.7622566!4d106.6919562!16s%2Fg%2F11wftkymw8!19sChIJ4_1jUAAvdTERNZ5zIUTg6YY?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",PHO HUY 67 | PHO NGON QUAN 4,https://www.google.com/maps/place/PHO+HUY+67+%7C+PHO+NGON+QUAN+4/data=!4m7!3m6!1s0x31752fbe593dd9fd:0x6e5933a91db542d7!8m2!3d10.764717!4d106.705202!16s%2Fg%2F11kk604spg!19sChIJ_dk9Wb4vdTER10K1HakzWW4?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Phở Tàu Bay (Áo Đỏ),https://www.google.com/maps/place/Ph%E1%BB%9F+T%C3%A0u+Bay+%28%C3%81o+%C4%90%E1%BB%8F%29/data=!4m7!3m6!1s0x31752f438e3468f7:0x78f09ee70dd1ef70!8m2!3d10.7678025!4d106.6687492!16s%2Fg%2F1tdvb213!19sChIJ92g0jkMvdTERcO_RDeee8Hg?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Tiem Pho,https://www.google.com/maps/place/Tiem+Pho/data=!4m7!3m6!1s0x31752f0255a3c249:0x940558a5a5003043!8m2!3d10.7717912!4d106.696142!16s%2Fg%2F11gvdqfyw8!19sChIJScKjVQIvdTERQzAApaVYBZQ?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Hủ tiếu Mỹ Tho Thanh Xuân,https://www.google.com/maps/place/H%E1%BB%A7+ti%E1%BA%BFu+M%E1%BB%B9+Tho+Thanh+Xu%C3%A2n/data=!4m7!3m6!1s0x31752f47308bcec5:0xcdb071afe8640171!8m2!3d10.7735642!4d106.701962!16s%2Fg%2F1v3kkklh!19sChIJxc6LMEcvdTERcQFk6K9xsM0?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Phở Bắc 30,https://www.google.com/maps/place/Ph%E1%BB%9F+B%E1%BA%AFc+30/data=!4m7!3m6!1s0x31752f8275c4bbcf:0x7ff03c77916437c7!8m2!3d10.765631!4d106.704556!16s%2Fg%2F11gslv6wjd!19sChIJz7vEdYIvdTERxzdkkXc88H8?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Arcoffee & Phở Hà Nội,https://www.google.com/maps/place/Arcoffee+%26+Ph%E1%BB%9F+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x31752fec06ad26cd:0xdaafbed17e550029!8m2!3d10.778469!4d106.7049988!16s%2Fg%2F11y4ybbwpj!19sChIJzSatBuwvdTERKQBVftG-r9o?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",QUÁN BÒ 9 MÓN - Q1,https://www.google.com/maps/place/QU%C3%81N+B%C3%92+9+M%C3%93N+-+Q1/data=!4m7!3m6!1s0x31752f5741c5490b:0x71b09c224aaef1da!8m2!3d10.7638045!4d106.6930465!16s%2Fg%2F11qpxlkbj1!19sChIJC0nFQVcvdTER2vGuSiKcsHE?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",NHAU NHAU,https://www.google.com/maps/place/NHAU+NHAU/data=!4m7!3m6!1s0x31752f4311bd1677:0x1fa50f7e2d129957!8m2!3d10.7717448!4d106.7029155!16s%2Fg%2F11h2jy0mf9!19sChIJdxa9EUMvdTERV5kSLX4PpR8?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Phở Hoàng Yến,https://www.google.com/maps/place/Ph%E1%BB%9F+Ho%C3%A0ng+Y%E1%BA%BFn/data=!4m7!3m6!1s0x31752f1f72fc011d:0x3222d27ef87110af!8m2!3d10.7669491!4d106.6801719!16s%2Fg%2F1pzv74q7s!19sChIJHQH8ch8vdTERrxBx-H7SIjI?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Miến - Phở gà - 43 Mạc Đĩnh Chi,https://www.google.com/maps/place/Mi%E1%BA%BFn+-+Ph%E1%BB%9F+g%C3%A0+-+43+M%E1%BA%A1c+%C4%90%C4%A9nh+Chi/data=!4m7!3m6!1s0x31752ff085861761:0x51165417326a7b9c!8m2!3d10.7857424!4d106.6978959!16s%2Fg%2F11l35dghjj!19sChIJYReGhfAvdTERnHtqMhdUFlE?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Phở Chua Thành,https://www.google.com/maps/place/Ph%E1%BB%9F+Chua+Tha%CC%80nh/data=!4m7!3m6!1s0x31752f203b2345a1:0x690f9b534b1014b7!8m2!3d10.7709965!4d106.6795425!16s%2Fg%2F1vxvfc0m!19sChIJoUUjOyAvdTERtxQQS1ObD2k?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Miến lươn Thanh Thảo,https://www.google.com/maps/place/Mi%E1%BA%BFn+l%C6%B0%C6%A1n+Thanh+Th%E1%BA%A3o/data=!4m7!3m6!1s0x31752f3ecb3f2cc7:0x8262fa36fec8e39e!8m2!3d10.7733347!4d106.695404!16s%2Fg%2F1wtbrcyf!19sChIJxyw_yz4vdTERnuPI_jb6YoI?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Mạ Quán,https://www.google.com/maps/place/M%E1%BA%A1+Qu%C3%A1n/data=!4m7!3m6!1s0x31752f32b2182a05:0xcda244904f697c55!8m2!3d10.7757893!4d106.7032169!16s%2Fg%2F11krmv1j38!19sChIJBSoYsjIvdTERVXxpT5BEos0?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Xôi Na,https://www.google.com/maps/place/X%C3%B4i+Na/data=!4m7!3m6!1s0x31752fc6d1229c37:0x20f4dfa0292c9369!8m2!3d10.7878299!4d106.6962891!16s%2Fg%2F11stxllw7m!19sChIJN5wi0cYvdTERaZMsKaDf9CA?authuser=0&hl=en&rclk=1
phở,"Quận 1, TP. Hồ Chí Minh","phở ở Quận 1, TP. Hồ Chí Minh",Quán Phở Lựa,https://www.google.com/maps/place/Qu%C3%A1n+Ph%E1%BB%9F+L%E1%BB%B1a/data=!4m7!3m6!1s0x31752f132d491157:0x575f127bec8ef6e6!8m2!3d10.7599145!4d106.6998588!16s%2Fg%2F1hc1yksv6!19sChIJVxFJLRMvdTER5vaO7HsSX1c?authuser=0&hl=en&rclk=1
